,co2
22288,251
22289,219
22290,221
22291,240
22292,167
22293,129
22294,174
22295,174
22296,151
22297,200
22298,214
22299,182
22300,208
22301,224
22302,215
22303,229
22304,193
22305,217
22306,234
22307,171
22308,129
22309,172
22310,177
22311,177
22312,154
22313,217
22314,184
22315,208
22316,227
22317,208
22318,159
22319,228
22320,176
22321,212
22322,227
22323,174
22324,199
22325,217
22326,234
22327,174
22328,199
22329,252
22330,259
22331,220
22332,234
22333,167
22334,189
22335,223
22336,244
22337,234
22338,255
22339,169
22340,193
22341,284
22342,171
22343,132
22344,172
22345,177
22346,177
22347,154
22348,203
22349,217
22350,184
22351,208
22352,227
22353,215
22354,169
22355,240
22356,183
22357,217
22358,237
22359,179
22360,214
22361,231
22362,220
22363,234
22364,209
22365,219
22366,237
22367,255
22368,241
22369,179
22370,194
22371,219
22372,209
22373,256
22374,264
22375,226
22376,239
22377,244
22378,266
22379,201
22380,224
22381,281
22382,281
22383,219
22384,239
22385,239
22386,322
22387,322
22388,194
22389,153
22390,157
22391,211
22392,179
22393,157
22394,187
22395,218
22396,179
22397,192
22398,208
22399,260
22400,270
22401,286
22402,183
22403,159
22404,190
22405,220
22406,181
22407,194
22408,210
22409,262
22410,272
22411,288
22412,221
22413,179
22414,273
22415,289
22416,218
22417,179
22418,208
22419,260
22420,270
22421,286
22422,202
22423,165
22424,207
22425,295
22426,221
22427,179
22428,273
22429,289
22430,218
22431,179
22432,208
22433,262
22434,272
22435,288
22436,394
22437,421
22438,368
22439,389
22440,388
22441,358
22442,360
22443,358
22444,360
22445,154
22446,171
22447,183
22448,158
22449,174
22450,179
22451,119
22452,135
22453,177
22454,192
22455,143
22456,154
22457,173
22458,156
22459,151
22460,186
22461,209
22462,182
22463,250
22464,224
22465,174
22466,180
22467,134
22468,148
22469,139
22470,182
22471,181
22472,154
22473,171
22474,183
22475,158
22476,176
22477,179
22478,119
22479,138
22480,177
22481,194
22482,146
22483,154
22484,173
22485,156
22486,154
22487,189
22488,212
22489,182
22490,250
22491,228
22492,199
22493,202
22494,216
22495,154
22496,193
22497,194
22498,154
22499,164
22500,179
22501,154
22502,186
22503,194
22504,209
22505,226
22506,214
22507,194
22508,179
22509,182
22510,198
22511,222
22512,228
22513,252
22514,252
22515,192
22516,199
22517,216
22518,152
22519,193
22520,191
22521,151
22522,164
22523,177
22524,154
22525,184
22526,194
22527,209
22528,224
22529,214
22530,192
22531,179
22532,179
22533,198
22534,219
22535,225
22536,250
22537,252
22538,169
22539,179
22540,191
22541,207
22542,219
22543,288
22544,162
22545,178
22546,192
22547,194
22548,233
22549,229
22550,259
22551,189
22552,197
22553,199
22554,225
22555,209
22556,209
22557,231
22558,215
22559,225
22560,233
22561,229
22562,257
22563,259
22564,259
22565,159
22566,178
22567,187
22568,194
22569,231
22570,229
22571,257
22572,184
22573,192
22574,194
22575,222
22576,207
22577,209
22578,231
22579,213
22580,222
22581,231
22582,229
22583,255
22584,259
22585,257
22586,199
22587,227
22588,224
22589,237
22590,237
22591,262
22592,259
22593,259
22594,249
22595,249
22596,334
22597,353
22598,230
22599,222
22600,232
22601,262
22602,262
22603,267
22604,197
22605,204
22606,175
22607,172
22608,199
22609,199
22610,223
22611,209
22612,262
22613,229
22614,259
22615,191
22616,188
22617,169
22618,172
22619,179
22620,154
22621,144
22622,176
22623,183
22624,219
22625,220
22626,279
22627,304
22628,309
22629,294
22630,349
22631,325
22632,194
22633,190
22634,324
22635,334
22636,322
22637,217
22638,321
22639,317
22640,321
22641,286
22642,289
22643,286
22644,319
22645,309
22646,319
22647,183
22648,183
22649,247
22650,224
22651,186
22652,186
22653,250
22654,227
22655,465
22656,465
22657,465
22658,465
22659,465
22660,410
22661,410
22662,410
22663,396
22664,396
22665,396
22666,396
22667,139
22668,152
22669,139
22670,152
22671,119
22672,144
22673,119
22674,144
22675,140
22676,148
22677,140
22678,148
22679,149
22680,158
22681,128
22682,144
22683,128
22684,144
22685,134
22686,148
22687,128
22688,144
22689,152
22690,150
22691,152
22692,150
22693,158
22694,163
22695,138
22696,148
22697,138
22698,148
22699,138
22700,148
22701,195
22702,195
22703,190
22704,190
22705,197
22706,198
22707,197
22708,198
22709,224
22710,225
22711,220
22712,221
22713,123
22714,125
22715,142
22716,152
22717,144
22718,156
22719,140
22720,153
22721,145
22722,128
22723,128
22724,128
22725,144
22726,131
22727,146
22728,157
22729,165
22730,151
22731,156
22732,146
22733,156
22734,148
22735,160
22736,164
22737,176
22738,155
22739,169
22740,155
22741,169
22742,158
22743,172
22744,181
22745,187
22746,170
22747,170
22748,170
22749,170
22750,173
22751,173
22752,170
22753,181
22754,160
22755,175
22756,160
22757,175
22758,163
22759,176
22760,185
22761,187
22762,173
22763,173
22764,173
22765,173
22766,175
22767,178
22768,177
22769,177
22770,178
22771,226
22772,226
22773,218
22774,221
22775,218
22776,221
22777,222
22778,223
22779,309
22780,293
22781,295
22782,285
22783,295
22784,285
22785,136
22786,149
22787,140
22788,154
22789,174
22790,178
22791,183
22792,184
22793,165
22794,172
22795,171
22796,176
22797,176
22798,178
22799,183
22800,184
22801,170
22802,176
22803,176
22804,180
22805,182
22806,178
22807,187
22808,184
22809,178
22810,182
22811,250
22812,232
22813,260
22814,246
22815,267
22816,254
22817,344
22818,357
22819,348
22820,361
22821,198
22822,192
22823,188
22824,184
22825,190
22826,183
22827,299
22828,258
22829,279
22830,249
22831,352
22832,366
22833,342
22834,357
22835,210
22836,241
22837,212
22838,242
22839,267
22840,268
22841,271
22842,272
22843,327
22844,327
22845,172
22846,178
22847,224
22848,228
22849,196
22850,206
22851,208
22852,233
22853,214
22854,216
22855,244
22856,286
22857,217
22858,220
22859,262
22860,176
22861,197
22862,202
22863,199
22864,207
22865,207
22866,209
22867,204
22868,211
22869,292
22870,292
22871,164
22872,194
22873,197
22874,216
22875,202
22876,218
22877,245
22878,259
22879,194
22880,164
22881,151
22882,179
22883,197
22884,216
22885,202
22886,218
22887,197
22888,216
22889,245
22890,259
22891,167
22892,189
22893,156
22894,182
22895,197
22896,222
22897,199
22898,229
22899,197
22900,222
22901,254
22902,274
22903,284
22904,278
22905,269
22906,275
22907,383
22908,383
22909,332
22910,310
22911,396
22912,317
22913,331
22914,295
22915,314
22916,258
22917,314
22918,132
22919,132
22920,132
22921,132
22922,140
22923,152
22924,195
22925,197
22926,197
22927,225
22928,197
22929,225
22930,217
22931,205
22932,169
22933,169
22934,210
22935,153
22936,153
22937,165
22938,169
22939,171
22940,171
22941,178
22942,195
22943,181
22944,183
22945,183
22946,210
22947,119
22948,132
22949,137
22950,137
22951,191
22952,234
22953,215
22954,220
22955,260
22956,265
22957,288
22958,295
22959,330
22960,335
22961,250
22962,243
22963,264
22964,250
22965,243
22966,264
22967,225
22968,304
22969,302
22970,177
22971,223
22972,246
22973,223
22974,240
22975,185
22976,170
22977,211
22978,183
22979,248
22980,234
22981,203
22982,221
22983,246
22984,277
22985,284
22986,228
22987,250
22988,284
22989,377
22990,177
22991,202
22992,207
22993,180
22994,206
22995,214
22996,263
22997,255
22998,296
22999,275
23000,268
23001,263
23002,270
23003,371
23004,381
23005,175
23006,143
23007,143
23008,177
23009,108
23010,109
23011,138
23012,113
23013,143
23014,130
23015,119
23016,151
23017,163
23018,143
23019,115
23020,145
23021,148
23022,135
23023,115
23024,120
23025,155
23026,172
23027,148
23028,125
23029,163
23030,160
23031,153
23032,128
23033,120
23034,125
23035,120
23036,180
23037,169
23038,175
23039,145
23040,193
23041,182
23042,200
23043,155
23044,150
23045,190
23046,195
23047,159
23048,211
23049,190
23050,139
23051,145
23052,158
23053,189
23054,206
23055,175
23056,230
23057,266
23058,182
23059,188
23060,213
23061,229
23062,218
23063,191
23064,194
23065,191
23066,196
23067,198
23068,198
23069,200
23070,155
23071,150
23072,190
23073,195
23074,159
23075,211
23076,190
23077,149
23078,150
23079,188
23080,192
23081,189
23082,191
23083,157
23084,160
23085,212
23086,214
23087,198
23088,200
23089,172
23090,175
23091,223
23092,225
23093,136
23094,135
23095,172
23096,205
23097,310
23098,309
23099,277
23100,310
23101,309
23102,277
23103,316
23104,317
23105,312
23106,316
23107,317
23108,312
23109,350
23110,114
23111,140
23112,140
23113,169
23114,176
23115,118
23116,137
23117,151
23118,137
23119,151
23120,145
23121,157
23122,186
23123,185
23124,201
23125,201
23126,191
23127,190
23128,185
23129,170
23130,211
23131,177
23132,191
23133,160
23134,250
23135,228
23136,283
23137,488
23138,360
23139,415
23140,470
23141,345
23142,345
23143,119
23144,118
23145,110
23146,149
23147,140
23148,158
23149,156
23150,158
23151,156
23152,167
23153,129
23154,119
23155,129
23156,149
23157,139
23158,148
23159,145
23160,137
23161,178
23162,174
23163,153
23164,163
23165,160
23166,193
23167,199
23168,190
23169,139
23170,119
23171,139
23172,142
23173,155
23174,134
23175,154
23176,204
23177,173
23178,135
23179,133
23180,127
23181,114
23182,154
23183,156
23184,191
23185,198
23186,196
23187,196
23188,194
23189,198
23190,196
23191,173
23192,174
23193,139
23194,147
23195,145
23196,119
23197,176
23198,154
23199,153
23200,116
23201,177
23202,157
23203,159
23204,179
23205,184
23206,159
23207,184
23208,157
23209,157
23210,157
23211,157
23212,119
23213,115
23214,119
23215,115
23216,118
23217,114
23218,118
23219,114
23220,167
23221,167
23222,167
23223,167
23224,137
23225,139
23226,139
23227,169
23228,189
23229,169
23230,189
23231,154
23232,154
23233,154
23234,144
23235,144
23236,147
23237,147
23238,147
23239,147
23240,154
23241,224
23242,164
23243,126
23244,124
23245,169
23246,169
23247,143
23248,171
23249,189
23250,159
23251,149
23252,149
23253,159
23254,169
23255,199
23256,179
23257,156
23258,154
23259,149
23260,120
23261,157
23262,181
23263,119
23264,165
23265,165
23266,166
23267,197
23268,197
23269,196
23270,165
23271,165
23272,196
23273,179
23274,235
23275,141
23276,147
23277,150
23278,154
23279,182
23280,165
23281,169
23282,172
23283,172
23284,177
23285,177
23286,151
23287,149
23288,151
23289,156
23290,142
23291,149
23292,154
23293,139
23294,189
23295,189
23296,189
23297,189
23298,189
23299,189
23300,156
23301,189
23302,156
23303,189
23304,165
23305,165
23306,223
23307,223
23308,222
23309,222
23310,164
23311,164
23312,194
23313,194
23314,193
23315,164
23316,164
23317,193
23318,176
23319,232
23320,224
23321,163
23322,172
23323,208
23324,215
23325,208
23326,189
23327,200
23328,176
23329,189
23330,189
23331,200
23332,145
23333,145
23334,214
23335,223
23336,218
23337,214
23338,204
23339,213
23340,202
23341,208
23342,155
23343,155
23344,230
23345,237
23346,229
23347,230
23348,139
23349,139
23350,152
23351,158
23352,156
23353,160
23354,152
23355,158
23356,156
23357,160
23358,135
23359,140
23360,135
23361,140
23362,109
23363,215
23364,215
23365,152
23366,158
23367,152
23368,160
23369,152
23370,160
23371,134
23372,138
23373,138
23374,192
23375,195
23376,173
23377,192
23378,195
23379,173
23380,192
23381,195
23382,173
23383,177
23384,190
23385,167
23386,177
23387,190
23388,167
23389,177
23390,190
23391,167
23392,129
23393,137
23394,139
23395,137
23396,139
23397,236
23398,236
23399,327
23400,346
23401,327
23402,346
23403,146
23404,165
23405,131
23406,145
23407,128
23408,182
23409,193
23410,203
23411,236
23412,247
23413,130
23414,141
23415,159
23416,118
23417,118
23418,143
23419,160
23420,245
23421,139
23422,119
23423,124
23424,145
23425,152
23426,165
23427,125
23428,155
23429,119
23430,145
23431,152
23432,165
23433,128
23434,159
23435,145
23436,140
23437,174
23438,198
23439,198
23440,215
23441,190
23442,212
23443,218
23444,252
23445,190
23446,200
23447,163
23448,191
23449,241
23450,190
23451,194
23452,184
23453,210
23454,187
23455,237
23456,179
23457,208
23458,249
23459,259
23460,294
23461,274
23462,214
23463,249
23464,254
23465,330
23466,289
23467,269
23468,289
23469,269
23470,269
23471,269
23472,269
23473,294
23474,294
23475,154
23476,149
23477,164
23478,164
23479,159
23480,159
23481,239
23482,249
23483,234
23484,244
23485,249
23486,254
23487,244
23488,249
23489,192
23490,163
23491,165
23492,191
23493,163
23494,189
23495,201
23496,193
23497,200
23498,145
23499,152
23500,165
23501,125
23502,125
23503,154
23504,165
23505,128
23506,154
23507,162
23508,191
23509,184
23510,185
23511,192
23512,220
23513,117
23514,143
23515,126
23516,152
23517,166
23518,125
23519,126
23520,149
23521,150
23522,171
23523,119
23524,255
23525,224
23526,199
23527,209
23528,228
23529,258
23530,194
23531,187
23532,194
23533,237
23534,400
23535,400
23536,400
23537,400
23538,351
23539,325
23540,500
23541,500
23542,495
23543,495
23544,291
23545,266
23546,244
23547,270
23548,354
23549,194
23550,224
23551,194
23552,224
23553,265
23554,294
23555,376
23556,352
23557,265
23558,294
23559,374
23560,352
23561,232
23562,186
23563,185
23564,258
23565,168
23566,195
23567,231
23568,214
23569,270
23570,261
23571,219
23572,264
23573,192
23574,269
23575,208
23576,196
23577,220
23578,208
23579,216
23580,233
23581,212
23582,400
23583,330
23584,340
23585,370
23586,400
23587,243
23588,129
23589,129
23590,114
23591,140
23592,157
23593,162
23594,179
23595,183
23596,128
23597,125
23598,189
23599,162
23600,231
23601,190
23602,198
23603,173
23604,182
23605,187
23606,162
23607,162
23608,149
23609,166
23610,168
23611,182
23612,171
23613,185
23614,151
23615,192
23616,193
23617,174
23618,183
23619,193
23620,267
23621,284
23622,148
23623,157
23624,155
23625,162
23626,159
23627,166
23628,128
23629,142
23630,129
23631,147
23632,137
23633,154
23634,128
23635,142
23636,129
23637,147
23638,137
23639,154
23640,157
23641,157
23642,159
23643,166
23644,163
23645,169
23646,137
23647,142
23648,141
23649,147
23650,149
23651,154
23652,137
23653,142
23654,141
23655,147
23656,149
23657,154
23658,176
23659,172
23660,172
23661,176
23662,141
23663,149
23664,156
23665,159
23666,149
23667,141
23668,149
23669,156
23670,159
23671,149
23672,187
23673,187
23674,192
23675,192
23676,148
23677,157
23678,155
23679,162
23680,159
23681,166
23682,128
23683,142
23684,129
23685,147
23686,137
23687,154
23688,128
23689,142
23690,129
23691,147
23692,137
23693,154
23694,157
23695,157
23696,159
23697,166
23698,163
23699,169
23700,137
23701,142
23702,141
23703,147
23704,149
23705,154
23706,137
23707,142
23708,141
23709,147
23710,149
23711,154
23712,172
23713,172
23714,176
23715,176
23716,141
23717,149
23718,149
23719,156
23720,159
23721,141
23722,149
23723,149
23724,156
23725,159
23726,187
23727,187
23728,192
23729,192
23730,158
23731,166
23732,163
23733,171
23734,163
23735,171
23736,171
23737,175
23738,146
23739,157
23740,151
23741,161
23742,164
23743,173
23744,175
23745,180
23746,180
23747,146
23748,159
23749,151
23750,164
23751,165
23752,190
23753,195
23754,195
23755,197
23756,195
23757,206
23758,190
23759,203
23760,180
23761,188
23762,183
23763,190
23764,197
23765,213
23766,192
23767,206
23768,180
23769,190
23770,183
23771,194
23772,237
23773,233
23774,229
23775,226
23776,232
23777,229
23778,239
23779,236
23780,199
23781,208
23782,234
23783,245
23784,241
23785,252
23786,293
23787,168
23788,192
23789,170
23790,194
23791,176
23792,157
23793,161
23794,173
23795,193
23796,178
23797,198
23798,159
23799,178
23800,161
23801,221
23802,221
23803,226
23804,226
23805,224
23806,229
23807,199
23808,209
23809,235
23810,242
23811,326
23812,165
23813,180
23814,167
23815,182
23816,168
23817,185
23818,156
23819,171
23820,156
23821,173
23822,160
23823,177
23824,169
23825,187
23826,174
23827,192
23828,156
23829,173
23830,160
23831,177
23832,216
23833,217
23834,221
23835,222
23836,219
23837,224
23838,193
23839,201
23840,232
23841,239
23842,188
23843,193
23844,183
23845,200
23846,183
23847,193
23848,188
23849,200
23850,172
23851,183
23852,177
23853,185
23854,192
23855,202
23856,197
23857,208
23858,174
23859,183
23860,176
23861,185
23862,222
23863,222
23864,229
23865,229
23866,227
23867,232
23868,234
23869,239
23870,170
23871,186
23872,173
23873,190
23874,182
23875,198
23876,152
23877,174
23878,155
23879,179
23880,161
23881,188
23882,174
23883,194
23884,176
23885,198
23886,181
23887,204
23888,156
23889,172
23890,159
23891,175
23892,166
23893,179
23894,225
23895,226
23896,239
23897,288
23898,340
23899,355
23900,355
23901,205
23902,207
23903,212
23904,214
23905,222
23906,227
23907,229
23908,241
23909,244
23910,275
23911,278
23912,344
23913,198
23914,200
23915,207
23916,207
23917,169
23918,180
23919,172
23920,183
23921,220
23922,224
23923,227
23924,193
23925,205
23926,237
23927,239
23928,270
23929,273
23930,338
23931,369
23932,202
23933,215
23934,200
23935,215
23936,241
23937,253
23938,217
23939,222
23940,275
23941,290
23942,326
23943,345
23944,345
23945,212
23946,219
23947,217
23948,224
23949,188
23950,194
23951,232
23952,239
23953,202
23954,215
23955,191
23956,202
23957,196
23958,215
23959,202
23960,215
23961,202
23962,215
23963,236
23964,248
23965,213
23966,248
23967,280
23968,345
23969,345
23970,160
23971,173
23972,195
23973,202
23974,200
23975,207
23976,210
23977,212
23978,167
23979,174
23980,177
23981,222
23982,224
23983,227
23984,232
23985,191
23986,199
23987,191
23988,199
